"hunchbks";"Hunchback (Scramble hardware)";1983;"hunchbak";"hunchbak";"raster";"vertical";224;256;60.606061;2;"joy8way";2;"good";"good";"good"
"jack3";"Jack the Giantkiller (set 3)";1982;"jack";"jack";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"jack";"Jack the Giantkiller (set 1)";1982;;;"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"jack2";"Jack the Giantkiller (set 2)";1982;"jack";"jack";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"zaxxonb";"Jackson";1982;"zaxxon";"zaxxon";"raster";"vertical";224;256;59.999408;2;"joy8way";1;"imperfect";"good";"imperfect"
"sinvasnb";"Space Invasion (bootleg)";1985;"commando";"commando";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"spacelnc";"Space Launcher";1979;;;"raster";"vertical";224;256;60;2;"joy2way";1;"preliminary";"good";"good"
"spcking2";"Space King 2";1979;;;"raster";"vertical";224;256;60;2;"joy2way";1;"imperfect";"good";"imperfect"
"pitnruna";"Pit & Run (set 2)";1984;"pitnrun";"pitnrun";"raster";"vertical";224;256;60;1;"joy8way";2;"imperfect";"good";"imperfect"
"stagger1";"Stagger I (Japan)";1998;;;"raster";"vertical";224;256;56;2;"joy8way";2;"good";"good";"good"
"spaceod2";"Space Odyssey (version 1)";1981;"spaceod";"spaceod";"raster";"vertical";224;256;59.998138;2;"joy8way";2;"imperfect";"good";"imperfect"
"dkong3";"Donkey Kong 3 (US)";1983;;;"raster";"vertical";224;256;60.606061;2;"joy4way";1;"good";"good";"good"
"spcfrcii";"Special Forces II";1985;;;"raster";"vertical";224;256;60.606061;2;"joy8way";2;"preliminary";"good";"preliminary"
"pooyan";"Pooyan";1982;;;"raster";"vertical";224;256;60;2;"vjoy2way";1;"good";"good";"good"
"sinvasn";"Space Invasion (Europe)";1985;"commando";"commando";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"pooyans";"Pooyan (Stern)";1982;"pooyan";"pooyan";"raster";"vertical";224;256;60;2;"vjoy2way";1;"good";"good";"good"
"springer";"Springer";1982;;;"raster";"vertical";224;256;60;2;"joy8way";1;"good";"good";"good"
"drivfrcg";"Driving Force (Galaxian conversion)";1984;"drivfrcp";"drivfrcp";"raster";"vertical";224;256;60.606061;1;"joy2way";2;"good";"good";"good"
"citybombj";"City Bomber (Japan)";1987;"citybomb";"citybomb";"raster";"vertical";224;256;60.606061;2;"joy8way";3;"good";"good";"good"
"dkongf";"Donkey Kong Foundry (hack)";2004;"dkong";"dkong";"raster";"vertical";224;256;60.606061;2;"joy4way";1;"good";"good";"good"
"drivfrcp";"Driving Force (Pac-Man conversion)";1984;;;"raster";"vertical";224;256;60.606061;1;"joy2way";2;"good";"good";"good"
"circusc3";"Circus Charlie (no level select)";1984;"circusc";"circusc";"raster";"vertical";224;256;60;2;"joy2way";1;"good";"good";"good"
"drtoppel";"Dr. Toppel's Adventure (World)";1987;;;"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"pulsar";"Pulsar";1981;;;"raster";"vertical";224;256;60;1;"joy4way";1;"imperfect";"good";"imperfect"
"plusalph";"Plus Alpha";1989;;;"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"dkong3j";"Donkey Kong 3 (Japan)";1983;"dkong3";"dkong3";"raster";"vertical";224;256;60.606061;2;"joy4way";1;"good";"good";"good"
"drtoppelu";"Dr. Toppel's Adventure (US)";1987;"drtoppel";"drtoppel";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"pootan";"Pootan";1982;"pooyan";"pooyan";"raster";"vertical";224;256;60;2;"vjoy2way";1;"good";"good";"good"
"dkong3b";"Donkey Kong 3 (bootleg on Donkey Kong Jr. hardware)";1984;"dkong3";"dkong3";"raster";"vertical";224;256;60.606061;2;"joy4way";1;"good";"good";"good"
"kagekih";"Kageki (hack)";1992;"kageki";"kageki";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"kchamp";"Karate Champ (US)";1984;;;"raster";"vertical";224;256;60;2;"doublejoy4way";;"good";"good";"good"
"kageki";"Kageki (US)";1988;;;"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"kchampvs";"Karate Champ (US, VS version set 1)";1984;"kchamp";"kchamp";"raster";"vertical";224;256;59.1;2;"doublejoy4way";;"good";"good";"good"
"imago";"Imago (cocktail set)";1984;;;"raster";"vertical";224;256;60;2;"joy8way";1;"good";"good";"good"
"kikikai";"KiKi KaiKai";1986;;;"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"hopprobo";"Hopper Robo";1983;;;"raster";"vertical";224;256;60;2;"joy8way";1;"good";"good";"good"
"hexpool";"Hex Pool (Shinkai)";1986;"racknrol";"racknrol";"raster";"vertical";224;256;60.606061;1;"joy8way";1;"good";"good";"good"
"homo";"Homo";1987;"goindol";"goindol";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"headoni";"Head On (Irem, M-15 Hardware)";1979;;;"raster";"vertical";224;256;60.176065;2;"joy8way";1;"preliminary";"imperfect";"preliminary"
"helifirea";"HeliFire (set 2)";1980;"helifire";"helifire";"raster";"vertical";224;256;60;2;"joy8way";1;"preliminary";"good";"good"
"grchamp";"Grand Champion";1981;;;"raster";"vertical";224;256;60.606061;1;"vjoy2way";;"imperfect";"good";"imperfect"
"chanbara";"Chanbara";1985;;;"raster";"vertical";224;256;57.4122;1;"doublejoy8way";2;"good";"good";"good"
"pitnrun";"Pit & Run (set 1)";1984;;;"raster";"vertical";224;256;60;1;"joy8way";2;"imperfect";"good";"imperfect"
"speedbal";"Speed Ball";1987;;;"raster";"vertical";224;256;60;2;;4;"good";"good";"good"
"dkongo";"Donkey Kong (US set 2)";1981;"dkong";"dkong";"raster";"vertical";224;256;60.606061;2;"joy4way";1;"good";"good";"good"
"citybomb";"City Bomber (World)";1987;;;"raster";"vertical";224;256;60.606061;2;"joy8way";3;"good";"good";"good"
"spclforc";"Special Forces";1985;;;"raster";"vertical";224;256;60.606061;2;"joy8way";2;"preliminary";"good";"preliminary"
"locomotn";"Loco-Motion";1982;;;"raster";"vertical";224;256;60;2;"joy4way";1;"good";"good";"good"
"kicker";"Kicker";1985;;;"raster";"vertical";224;256;60;2;"joy4way";2;"good";"good";"good"
"spacetrk";"Space Trek (upright)";1980;;;"raster";"vertical";224;256;60;1;"joy8way";2;"preliminary";"good";"preliminary"
"spacetrkc";"Space Trek (cocktail)";1980;"spacetrk";"spacetrk";"raster";"vertical";224;256;60;2;"joy8way";2;"preliminary";"good";"preliminary"
"sstrangr2";"Space Stranger 2";1979;"sstrangr";"sstrangr";"raster";"vertical";224;256;60;2;"joy2way";1;"preliminary";"good";"preliminary"
"ixion";"Ixion (prototype)";1983;;;"raster";"vertical";224;256;59.999408;1;"joy8way";1;"imperfect";"good";"imperfect"
"goindolk";"Goindol (Korea)";1987;"goindol";"goindol";"raster";"vertical";224;256;60;2;"joy8way";2;"preliminary";"good";"good"
"goindolu";"Goindol (US)";1987;"goindol";"goindol";"raster";"vertical";224;256;60;2;"joy8way";2;"preliminary";"good";"good"
"ladybugg";"Lady Bug (bootleg on Galaxian hardware)";1983;"ladybug";"ladybug";"raster";"vertical";224;256;60.606061;2;"joy4way";;"good";"good";"good"
"lsasquad";"Land Sea Air Squad / Riku Kai Kuu Saizensen";1986;;;"raster";"vertical";224;256;60;2;"joy8way";2;"imperfect";"good";"good"
"lasso";"Lasso";1982;;;"raster";"vertical";224;256;57;2;"joy4way";2;"good";"good";"good"
"goindol";"Goindol (World)";1987;;;"raster";"vertical";224;256;60;2;"joy8way";2;"preliminary";"good";"good"
"galsnewa";"Gals Panic (Export, EXPRO-02 PCB)";1990;"galsnew";"galsnew";"raster";"vertical";224;256;60;2;"joy4way";2;"good";"good";"good"
"galivan";"Galivan - Cosmo Police (12/16/1985)";1985;;;"raster";"vertical";224;256;60;2;"joy8way";3;"good";"good";"good"
"galivan2";"Galivan - Cosmo Police (12/11/1985)";1985;"galivan";"galivan";"raster";"vertical";224;256;60;2;"joy8way";3;"good";"good";"good"
"exctsccrj2";"Exciting Soccer (Japan set 2)";1983;"exctsccr";"exctsccr";"raster";"vertical";224;256;60.54;2;"joy8way";2;"good";"good";"good"
"knockout";"Knock Out!!";1982;"triplep";"triplep";"raster";"vertical";224;256;60.606061;2;"joy4way";1;"good";"good";"good"
"exctsccrb";"Exciting Soccer (bootleg)";1983;"exctsccr";"exctsccr";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"kyrosj";"Kyros No Yakata (Japan)";1986;"kyros";"kyros";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"exctsccra";"Exciting Soccer (alternate music)";1983;"exctsccr";"exctsccr";"raster";"vertical";224;256;60.54;2;"joy8way";2;"good";"good";"good"
"kyros";"Kyros";1987;;;"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"extrmatnu";"Extermination (US)";1987;"extrmatn";"extrmatn";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"extrmatnj";"Extermination (Japan)";1987;"extrmatn";"extrmatn";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"knightb";"Knight Boy";1986;"kikikai";"kikikai";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"bagnarda";"Le Bagnard (set 2)";1982;"bagman";"bagman";"raster";"vertical";224;256;60;2;"joy8way";1;"good";"good";"good"
"bagnard";"Le Bagnard (set 1)";1982;"bagman";"bagman";"raster";"vertical";224;256;60;2;"joy8way";1;"good";"good";"good"
"kosmokil";"Kosmo Killer";;"kamikaze";"kamikaze";"raster";"vertical";224;256;60;2;"joy2way";1;"imperfect";"good";"imperfect"
"hwrace";"High Way Race";1983;;;"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"hoccer";"Hoccer (set 1)";1983;;;"raster";"vertical";224;256;60;2;"joy8way";1;"good";"good";"good"
"hunchbkg";"Hunchback (Galaxian hardware)";1983;"hunchbak";"hunchbak";"raster";"vertical";224;256;60.606061;2;"joy4way";2;"good";"good";"good"
"jackrabt2";"Jack Rabbit (set 2)";1984;"jackrabt";"jackrabt";"raster";"vertical";224;256;60;2;"joy8way";1;"imperfect";"good";"imperfect"
"jackrabts";"Jack Rabbit (special)";1984;"jackrabt";"jackrabt";"raster";"vertical";224;256;60;2;"joy8way";1;"imperfect";"good";"imperfect"
"guzzler";"Guzzler";1983;;;"raster";"vertical";224;256;60.57;2;"joy4way";1;"good";"good";"good"
"kchampvs2";"Karate Champ (US, VS version set 2)";1984;"kchamp";"kchamp";"raster";"vertical";224;256;59.1;2;"doublejoy4way";;"good";"good";"good"
"gomoku";"Gomoku Narabe Renju";1981;;;"raster";"vertical";224;256;60;2;"joy8way";1;"good";"good";"good"
"karatedo";"Karate Dou (Japan)";1984;"kchamp";"kchamp";"raster";"vertical";224;256;60;2;"doublejoy4way";;"good";"good";"good"
"intrepid";"Intrepid (set 1)";1983;;;"raster";"vertical";224;256;60.606061;2;"joy8way";1;"good";"good";"good"
"hunchbkd";"Hunchback (DK conversion)";1983;"hunchbak";"hunchbak";"raster";"vertical";224;256;60.606061;2;"joy8way";1;"good";"good";"good"
"extrmatn";"Extermination (World)";1987;;;"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"exctscc2";"Exciting Soccer II";1984;;;"raster";"vertical";224;256;60.54;2;"joy8way";2;"good";"good";"good"
"gardiab";"Gardia (317-0007?, bootleg)";1986;"gardia";"gardia";"raster";"vertical";224;256;60.096154;2;"joy8way";2;"imperfect";"good";"good"
"exedexes";"Exed Exes";1985;;;"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"nibblerb";"Nibbler (set 3)";1982;"nibbler";"nibbler";"raster";"vertical";224;256;61;2;"joy8way";;"good";"good";"good"
"exctsccr";"Exciting Soccer";1983;;;"raster";"vertical";224;256;60.54;2;"joy8way";2;"good";"good";"good"
"jollyjgr";"Jolly Jogger";1982;;;"raster";"vertical";224;256;60;2;"joy4way";;"good";"good";"good"
"galsnewj";"Gals Panic (Japan, EXPRO-02 PCB)";1990;"galsnew";"galsnew";"raster";"vertical";224;256;60;2;"joy4way";2;"good";"good";"good"
"josvolly";"Joshi Volleyball";1983;;;"raster";"vertical";224;256;60;2;"joy8way";2;"preliminary";"good";"imperfect"
"gardia";"Gardia (317-0006)";1986;;;"raster";"vertical";224;256;60.096154;2;"joy8way";2;"good";"good";"good"
"gemini";"Gemini Wing";1987;;;"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"jongbou";"Mahjong Block Jongbou (Japan)";1987;;;"raster";"vertical";224;256;60;2;"dial";1;"good";"good";"good"
"machomou";"Macho Mouse";1982;;;"raster";"vertical";224;256;60.606061;2;"joy8way";1;"good";"good";"good"
"kingofb";"King of Boxer (English)";1985;;;"raster";"vertical";224;256;60;2;"joy8way";3;"good";"good";"good"
"horekidb";"Kid no Hore Hore Daisakusen (bootleg)";1987;"horekid";"horekid";"raster";"vertical";224;256;60;2;"joy8way";3;"good";"good";"good"
"ozon1";"Ozon I";1983;;;"raster";"vertical";224;256;60.606061;2;"joy2way";1;"good";"good";"good"
"explbrkr";"Explosive Breaker";1992;;;"raster";"vertical";224;256;59;2;"joy8way";2;"good";"good";"good"
"exctsccrj";"Exciting Soccer (Japan)";1983;"exctsccr";"exctsccr";"raster";"vertical";224;256;60.54;2;"joy8way";2;"good";"good";"good"
"hustlerb2";"Fatsy Gambler (Video Hustler bootleg)";1981;"hustler";"hustler";"raster";"vertical";224;256;60.606061;2;"joy8way";1;"preliminary";"good";"preliminary"
"gigas";"Gigas (MC-8123, 317-5002)";1986;;;"raster";"vertical";224;256;60;2;"joy8way";2;"preliminary";"good";"good"
"gigasm2b";"Gigas Mark II (bootleg)";1986;;;"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"nob";"Noboranka (Japan)";1986;;;"raster";"vertical";224;256;60.096154;2;"joy8way";2;"good";"good";"good"
"nobb";"Noboranka (Japan, bootleg)";1986;"nob";"nob";"raster";"vertical";224;256;60.096154;2;"joy8way";2;"good";"good";"good"
"gigasb";"Gigas (bootleg)";1986;"gigas";"gigas";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"drtoppelj";"Dr. Toppel's Tankentai (Japan)";1987;"drtoppel";"drtoppel";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"dkongjrm";"Donkey Kong Jr. (bootleg on Moon Cresta hardware)";1982;"dkongjr";"dkongjr";"raster";"vertical";224;256;60.606061;2;"joy4way";1;"preliminary";"preliminary";"imperfect"
"dkongjrj";"Donkey Kong Jr. (Japan)";1982;"dkongjr";"dkongjr";"raster";"vertical";224;256;60.606061;2;"joy4way";1;"good";"good";"good"
"ckongg";"Crazy Kong (bootleg on Galaxian hardware)";1981;"ckong";"ckong";"raster";"vertical";224;256;60.606061;2;"joy4way";1;"good";"good";"good"
"ckongb";"Crazy Kong Part II (alternative levels)";;"ckong";"ckong";"raster";"vertical";224;256;60;2;"joy4way";1;"good";"good";"good"
"dkongjre";"Donkey Kong Junior (Easy)";1982;"dkongjr";"dkongjr";"raster";"vertical";224;256;60.606061;2;"joy4way";1;"good";"good";"good"
"dkongjnrj";"Donkey Kong Junior (Japan?)";1982;"dkongjr";"dkongjr";"raster";"vertical";224;256;60.606061;2;"joy4way";1;"good";"good";"good"
"ringkingw";"Ring King (US, Woodplace license)";1985;"kingofb";"kingofb";"raster";"vertical";224;256;60;2;"joy8way";3;"good";"good";"good"
"rocnrope";"Roc'n Rope";1983;;;"raster";"vertical";224;256;60;2;"joy4way";2;"good";"good";"good"
"commandou";"Commando (US)";1985;"commando";"commando";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"dkongjrb";"Donkey Kong Jr. (bootleg)";1982;"dkongjr";"dkongjr";"raster";"vertical";224;256;60.606061;2;"joy4way";1;"good";"good";"good"
"ringking3";"Ring King (US set 3)";1985;"kingofb";"kingofb";"raster";"vertical";224;256;60;2;"joy8way";3;"good";"good";"good"
"circusc";"Circus Charlie (level select, set 1)";1984;;;"raster";"vertical";224;256;60;2;"joy2way";1;"good";"good";"good"
"ckongjeu";"Crazy Kong Part II (Jeutel bootleg)";1981;"ckong";"ckong";"raster";"vertical";224;256;60;2;"joy4way";1;"good";"good";"good"
"ckongmc";"Crazy Kong (bootleg on Moon Cresta hardware)";1981;"ckong";"ckong";"raster";"vertical";224;256;60.606061;2;"joy4way";1;"good";"good";"good"
"ckongs";"Crazy Kong (Scramble hardware)";1981;"ckong";"ckong";"raster";"vertical";224;256;60.606061;2;"joy4way";1;"good";"good";"good"
"circusc2";"Circus Charlie (level select, set 2)";1984;"circusc";"circusc";"raster";"vertical";224;256;60;2;"joy2way";1;"good";"good";"good"
"ckonga";"Crazy Kong Part II (set 2)";1981;"ckong";"ckong";"raster";"vertical";224;256;60;2;"joy4way";1;"good";"good";"good"
"ckong";"Crazy Kong Part II (set 1)";1981;;;"raster";"vertical";224;256;60;2;"joy4way";1;"good";"good";"good"
"skyadvntj";"Sky Adventure (Japan)";1989;"skyadvnt";"skyadvnt";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"skyadvnt";"Sky Adventure (World)";1989;;;"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"sindbadm";"Sindbad Mystery";1983;;;"raster";"vertical";224;256;59.998138;2;"joy4way";1;"good";"good";"good"
"ckong2j";"Crazy Kong Part II (Japan)";1981;"ckong";"ckong";"raster";"vertical";224;256;60;2;"joy4way";1;"good";"good";"good"
"skyadvntu";"Sky Adventure (US)";1989;"skyadvnt";"skyadvnt";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"commando";"Commando (World)";1985;;;"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"highsplt";"Space Fever High Splitter (set 1)";1979;;;"raster";"vertical";224;256;60;2;"joy2way";1;"good";"good";"good"
"reaktor";"Reaktor (Track & Field conversion)";1987;;;"raster";"vertical";224;256;60;1;"joy8way";1;"good";"good";"good"
"redhawke";"Red Hawk (Excellent Co., Ltd)";1997;"stagger1";"stagger1";"raster";"vertical";224;256;56;2;"joy8way";2;"good";"good";"good"
"redrobin";"Red Robin";1986;;;"raster";"vertical";224;256;60;1;"joy2way";2;"good";"good";"good"
"highsplta";"Space Fever High Splitter (set 2)";1979;"highsplt";"highsplt";"raster";"vertical";224;256;60;2;"joy2way";1;"good";"good";"good"
"spcforce";"Space Force (set 1)";1980;;;"raster";"vertical";224;256;60;2;"joy2way";2;"imperfect";"imperfect";"good"
"regulusu";"Regulus (not encrypted)";1983;"regulus";"regulus";"raster";"vertical";224;256;60.096154;2;"joy8way";2;"good";"good";"good"
"rescue";"Rescue";1982;;;"raster";"vertical";224;256;60.606061;1;"doublejoy8way";1;"good";"good";"good"
"sspaceat3";"Space Attack (upright set 3)";1979;"sspaceat";"sspaceat";"raster";"vertical";224;256;60;2;"joy2way";1;"preliminary";"good";"preliminary"
"spacbeam";"Space Beam";1979;;;"raster";"vertical";224;256;60.176065;2;"joy2way";1;"preliminary";"imperfect";"preliminary"
"sspaceat2";"Space Attack (upright set 2)";1979;"sspaceat";"sspaceat";"raster";"vertical";224;256;60;2;"joy2way";1;"preliminary";"good";"preliminary"
"razmataz";"Razzmatazz";1983;;;"raster";"vertical";224;256;59.999408;2;"dial";1;"imperfect";"good";"imperfect"
"roadf";"Road Fighter (set 1)";1984;;;"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"commandob";"Commando (bootleg)";1985;"commando";"commando";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"ssmissin";"S.S. Mission";1992;;;"raster";"vertical";224;256;56;2;"joy8way";2;"good";"good";"good"
"commsega";"Commando (Sega)";1983;;;"raster";"vertical";224;256;60;2;"joy4way";2;"imperfect";"good";"imperfect"
"rocnropek";"Roc'n Rope (Kosuka)";1983;"rocnrope";"rocnrope";"raster";"vertical";224;256;60;2;"joy4way";2;"good";"good";"good"
"roadf2";"Road Fighter (set 2)";1984;"roadf";"roadf";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"rtriv";"Romar Triv";;;;"raster";"vertical";224;256;60.606061;2;;4;"preliminary";"preliminary";"good"
"redhawk";"Red Hawk (US)";1997;"stagger1";"stagger1";"raster";"vertical";224;256;56;2;"joy8way";2;"good";"good";"good"
"locoboot";"Loco-Motion (bootleg)";1982;"locomotn";"locomotn";"raster";"vertical";224;256;60;2;"joy4way";1;"good";"good";"good"
"loopinga";"Looping (set 2)";1982;"looping";"looping";"raster";"vertical";224;256;60.606061;2;"vjoy2way";2;"imperfect";"good";"imperfect"
"looping";"Looping (set 1)";1982;;;"raster";"vertical";224;256;60.606061;2;"vjoy2way";2;"imperfect";"good";"imperfect"
"freekickb2";"Free Kick (bootleg set 2)";1987;"freekick";"freekick";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"freeze";"Freeze";1984;;;"raster";"vertical";224;256;60;1;"joy2way";2;"good";"good";"good"
"mouserc";"Mouser (Cosmos)";1983;"mouser";"mouser";"raster";"vertical";224;256;60;2;"joy8way";1;"good";"good";"good"
"starfigh";"Star Fighter (v1)";1990;;;"raster";"vertical";224;256;60;2;"joy8way";2;"preliminary";"good";"good"
"freekickb";"Free Kick (bootleg set 1)";1987;"freekick";"freekick";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"mrkougb";"Mr. Kougar (bootleg set 1)";1983;"mrkougar";"mrkougar";"raster";"vertical";224;256;60.606061;2;"joy2way";1;"good";"good";"good"
"bladestle";"Blades of Steel (version E)";1987;"bladestl";"bladestl";"raster";"vertical";224;256;60;2;"joy8way";3;"good";"good";"good"
"bladestll";"Blades of Steel (version L)";1987;"bladestl";"bladestl";"raster";"vertical";224;256;60;2;"joy8way";3;"good";"good";"good"
"freekick";"Free Kick";1987;;;"raster";"vertical";224;256;60;2;"joy8way";2;"preliminary";"good";"good"
"mouser";"Mouser";1983;;;"raster";"vertical";224;256;60;2;"joy8way";1;"good";"good";"good"
"mrkougar";"Mr. Kougar";1984;;;"raster";"vertical";224;256;60.606061;2;"joy2way";1;"good";"good";"good"
"mrkougb2";"Mr. Kougar (bootleg set 2)";1983;"mrkougar";"mrkougar";"raster";"vertical";224;256;60.606061;2;"joy2way";1;"good";"good";"good"
"carnival";"Carnival (upright)";1980;;;"raster";"vertical";224;256;60;1;"joy2way";1;"imperfect";"good";"imperfect"
"btlfield";"Battle Field (Japan)";1987;"timesold";"timesold";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"tp84b";"Time Pilot '84 (set 3)";1984;"tp84";"tp84";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"btlfieldb";"Battle Field (bootleg)";1987;"timesold";"timesold";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"treahunt";"Treasure Hunt (bootleg?)";1982;"jack";"jack";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"mrkougar2";"Mr. Kougar (earlier)";1983;"mrkougar";"mrkougar";"raster";"vertical";224;256;60.606061;2;"joy2way";1;"good";"good";"good"
"thepitc";"The Pit (Centuri)";1982;"thepit";"thepit";"raster";"vertical";224;256;60.606061;2;"joy8way";1;"good";"good";"good"
"arkblock";"Block (Game Corporation bootleg, set 1)";1986;"arkanoid";"arkanoid";"raster";"vertical";224;256;60;2;"dial";1;"good";"good";"good"
"arkbloc2";"Block (Game Corporation bootleg, set 2)";1986;"arkanoid";"arkanoid";"raster";"vertical";224;256;60;2;"dial";1;"good";"good";"good"
"flyboyb";"Fly-Boy (bootleg)";1982;"flyboy";"flyboy";"raster";"vertical";224;256;60;2;"joy8way";1;"good";"good";"good"
"flyboy";"Fly-Boy";1982;;;"raster";"vertical";224;256;60;2;"joy8way";1;"good";"good";"good"
"thehustlj";"The Hustler (Japan version J)";1987;"rackemup";"rackemup";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"skysmash";"Sky Smasher";1990;;;"raster";"vertical";224;256;59.39;2;"joy8way";2;"good";"good";"good"
"crbaloon2";"Crazy Balloon (set 2)";1980;"crbaloon";"crbaloon";"raster";"vertical";224;256;60;2;"joy8way";1;"imperfect";"good";"imperfect"
"sspacaho";"Space Attack / Head On";1979;;;"raster";"vertical";224;256;60;2;"joy4way";2;"preliminary";"good";"preliminary"
"mikiej";"Shinnyuushain Tooru-kun";1984;"mikie";"mikie";"raster";"vertical";224;256;60.59;2;"joy4way";2;"good";"good";"good"
"regulus";"Regulus (315-5033, Rev A.)";1983;;;"raster";"vertical";224;256;60.096154;2;"joy8way";2;"good";"good";"good"
"cshootere";"Cross Shooter (encrypted)";1987;"cshooter";"cshooter";"raster";"vertical";224;256;60;2;"joy8way";2;"preliminary";"good";"preliminary"
"sheriff";"Sheriff";1979;;;"raster";"vertical";224;256;60;2;"doublejoy8way";1;"good";"good";"good"
"cshooter";"Cross Shooter (not encrypted)";1987;;;"raster";"vertical";224;256;60;2;"joy8way";2;"preliminary";"good";"preliminary"
"shaolinb";"Shao-lin's Road (bootleg)";1985;"kicker";"kicker";"raster";"vertical";224;256;60;2;"joy4way";2;"imperfect";"imperfect";"good"
"shaolins";"Shao-lin's Road";1985;"kicker";"kicker";"raster";"vertical";224;256;60;2;"joy4way";2;"good";"good";"good"
"senjyo";"Senjyo";1983;;;"raster";"vertical";224;256;60;2;"joy8way";1;"good";"good";"good"
"skybump";"Sky Bumper";1982;;;"raster";"vertical";224;256;60.606061;2;"vjoy2way";2;"imperfect";"good";"imperfect"
"zaryavos";"Zarya Vostoka";1984;;;"raster";"vertical";224;256;60.606061;2;"joy8way";1;"preliminary";"good";"good"
"arkbloc3";"Block (Game Corporation bootleg, set 3)";1986;"arkanoid";"arkanoid";"raster";"vertical";224;256;60;2;"dial";1;"good";"good";"good"
"thepitb";"The Pit (bootleg)";1982;"thepit";"thepit";"raster";"vertical";224;256;60.606061;2;"joy8way";1;"good";"good";"good"
"darkmist";"The Lost Castle In Darkmist";1986;;;"raster";"vertical";224;256;60;2;"joy8way";2;"imperfect";"good";"good"
"thehustl";"The Hustler (Japan version M)";1987;"rackemup";"rackemup";"raster";"vertical";224;256;60;2;"joy8way";2;"good";"good";"good"
"bcruzm12";"Battle Cruiser M-12";1983;;;"raster";"vertical";224;256;60;2;"joy8way";1;"good";"good";"good"
"alpinea";"Alpine Ski (set 2)";1982;"alpine";"alpine";"raster";"vertical";224;256;60;2;"joy2way";1;"good";"good";"good"
"crbaloon";"Crazy Balloon (set 1)";1980;;;"raster";"vertical";224;256;60;2;"joy8way";1;"imperfect";"good";"imperfect"
"bladestl";"Blades of Steel (version T)";1987;;;"raster";"vertical";224;256;60;2;"joy8way";3;"good";"good";"good"
"thepit";"The Pit";1982;;;"raster";"vertical";224;256;60.606061;2;"joy8way";1;"good";"good";"good"
"alpine";"Alpine Ski (set 1)";1982;;;"raster";"vertical";224;256;60;2;"joy2way";1;"good";"good";"good"
"sspaceat";"Space Attack (upright set 1)";1979;;;"raster";"vertical";224;256;60;2;"joy2way";1;"preliminary";"good";"preliminary"
"psychic5a";"Psychic 5 (set 2)";1987;"psychic5";"psychic5";"raster";"vertical";224;256;53.8;2;"joy8way";2;"good";"good";"good"
"porter";"Port Man (bootleg on Moon Cresta hardware)";1982;"dockman";"dockman";"raster";"vertical";224;256;60.606061;2;"joy8way";2;"imperfect";"good";"good"
